date,idxSubject,idxCategory,idxCd,idxNm,share,value,qtyUnit,currency
2018-02-16,marketIdx,SCFI,USWC,USWC(Base port),0.2,1484,F,USD
2018-02-23,marketIdx,SCFI,USWC,USWC(Base port),0.2,1412,F,USD
2018-03-02,marketIdx,SCFI,USWC,USWC(Base port),0.2,1252,F,USD
2018-03-09,marketIdx,SCFI,USWC,USWC(Base port),0.2,1143,F,USD
2018-03-16,marketIdx,SCFI,USWC,USWC(Base port),0.2,1016,F,USD
2018-03-23,marketIdx,SCFI,USWC,USWC(Base port),0.2,945,F,USD
2018-03-30,marketIdx,SCFI,USWC,USWC(Base port),0.2,1127,F,USD
2018-04-04,marketIdx,SCFI,USWC,USWC(Base port),0.2,1128,F,USD
2018-04-13,marketIdx,SCFI,USWC,USWC(Base port),0.2,1152,F,USD
2018-04-20,marketIdx,SCFI,USWC,USWC(Base port),0.2,1152,F,USD
2018-04-27,marketIdx,SCFI,USWC,USWC(Base port),0.2,1403,F,USD
2018-05-04,marketIdx,SCFI,USWC,USWC(Base port),0.2,1468,F,USD
2018-05-11,marketIdx,SCFI,USWC,USWC(Base port),0.2,1382,F,USD
2018-05-18,marketIdx,SCFI,USWC,USWC(Base port),0.2,1308,F,USD
2018-05-25,marketIdx,SCFI,USWC,USWC(Base port),0.2,1283,F,USD
2018-06-01,marketIdx,SCFI,USWC,USWC(Base port),0.2,1445,F,USD
2018-06-08,marketIdx,SCFI,USWC,USWC(Base port),0.2,1358,F,USD
2018-06-15,marketIdx,SCFI,USWC,USWC(Base port),0.2,1266,F,USD
2018-06-22,marketIdx,SCFI,USWC,USWC(Base port),0.2,1194,F,USD
2018-06-29,marketIdx,SCFI,USWC,USWC(Base port),0.2,1545,F,USD
2018-07-06,marketIdx,SCFI,USWC,USWC(Base port),0.2,1555,F,USD
2018-07-13,marketIdx,SCFI,USWC,USWC(Base port),0.2,1685,F,USD
2018-07-20,marketIdx,SCFI,USWC,USWC(Base port),0.2,1616,F,USD
2018-07-27,marketIdx,SCFI,USWC,USWC(Base port),0.2,1877,F,USD
2018-08-03,marketIdx,SCFI,USWC,USWC(Base port),0.2,2074,F,USD
2018-08-10,marketIdx,SCFI,USWC,USWC(Base port),0.2,2068,F,USD
2018-08-17,marketIdx,SCFI,USWC,USWC(Base port),0.2,2086,F,USD
2018-08-24,marketIdx,SCFI,USWC,USWC(Base port),0.2,2126,F,USD
2018-08-31,marketIdx,SCFI,USWC,USWC(Base port),0.2,2298,F,USD
2018-09-07,marketIdx,SCFI,USWC,USWC(Base port),0.2,2332,F,USD
2018-09-14,marketIdx,SCFI,USWC,USWC(Base port),0.2,2349,F,USD
2018-09-21,marketIdx,SCFI,USWC,USWC(Base port),0.2,2343,F,USD
2018-09-28,marketIdx,SCFI,USWC,USWC(Base port),0.2,2332,F,USD
2018-10-12,marketIdx,SCFI,USWC,USWC(Base port),0.2,2503,F,USD
2018-10-19,marketIdx,SCFI,USWC,USWC(Base port),0.2,2587,F,USD
2018-10-26,marketIdx,SCFI,USWC,USWC(Base port),0.2,2587,F,USD
2018-11-02,marketIdx,SCFI,USWC,USWC(Base port),0.2,2606,F,USD
2018-11-09,marketIdx,SCFI,USWC,USWC(Base port),0.2,2575,F,USD
2018-11-16,marketIdx,SCFI,USWC,USWC(Base port),0.2,2529,F,USD
2018-11-23,marketIdx,SCFI,USWC,USWC(Base port),0.2,2247,F,USD
2018-11-30,marketIdx,SCFI,USWC,USWC(Base port),0.2,2190,F,USD
2018-12-07,marketIdx,SCFI,USWC,USWC(Base port),0.2,2030,F,USD
2018-12-14,marketIdx,SCFI,USWC,USWC(Base port),0.2,1935,F,USD
2018-12-21,marketIdx,SCFI,USWC,USWC(Base port),0.2,1763,F,USD
2018-12-28,marketIdx,SCFI,USWC,USWC(Base port),0.2,1883,F,USD
2019-01-04,marketIdx,SCFI,USWC,USWC(Base port),0.2,1933,F,USD
2019-01-11,marketIdx,SCFI,USWC,USWC(Base port),0.2,1895,F,USD
2019-01-18,marketIdx,SCFI,USWC,USWC(Base port),0.2,2114,F,USD
2019-01-25,marketIdx,SCFI,USWC,USWC(Base port),0.2,2039,F,USD
2019-02-01,marketIdx,SCFI,USWC,USWC(Base port),0.2,1993,F,USD
2019-02-08,marketIdx,SCFI,USWC,USWC(Base port),0.2,1993,F,USD
2019-02-15,marketIdx,SCFI,USWC,USWC(Base port),0.2,1834,F,USD
2019-02-22,marketIdx,SCFI,USWC,USWC(Base port),0.2,1720,F,USD
2019-03-01,marketIdx,SCFI,USWC,USWC(Base port),0.2,1549,F,USD
2019-03-08,marketIdx,SCFI,USWC,USWC(Base port),0.2,1431,F,USD
2019-03-15,marketIdx,SCFI,USWC,USWC(Base port),0.2,1345,F,USD
2019-03-22,marketIdx,SCFI,USWC,USWC(Base port),0.2,1329,F,USD
2019-03-29,marketIdx,SCFI,USWC,USWC(Base port),0.2,1626,F,USD
2019-04-05,marketIdx,SCFI,USWC,USWC(Base port),0.2,1623,F,USD
2019-04-12,marketIdx,SCFI,USWC,USWC(Base port),0.2,1606,F,USD
2019-04-19,marketIdx,SCFI,USWC,USWC(Base port),0.2,1538,F,USD
2019-04-26,marketIdx,SCFI,USWC,USWC(Base port),0.2,1569,F,USD
2019-05-03,marketIdx,SCFI,USWC,USWC(Base port),0.2,1505.5,F,USD
2019-05-10,marketIdx,SCFI,USWC,USWC(Base port),0.2,1442,F,USD
2019-05-17,marketIdx,SCFI,USWC,USWC(Base port),0.2,1340,F,USD
2019-05-24,marketIdx,SCFI,USWC,USWC(Base port),0.2,1294,F,USD
2019-05-31,marketIdx,SCFI,USWC,USWC(Base port),0.2,1471,F,USD
2019-06-07,marketIdx,SCFI,USWC,USWC(Base port),0.2,1439,F,USD
2019-06-14,marketIdx,SCFI,USWC,USWC(Base port),0.2,1416,F,USD
2019-06-21,marketIdx,SCFI,USWC,USWC(Base port),0.2,1382,F,USD
2019-06-28,marketIdx,SCFI,USWC,USWC(Base port),0.2,1720,F,USD
2019-07-05,marketIdx,SCFI,USWC,USWC(Base port),0.2,1649,F,USD
2019-07-12,marketIdx,SCFI,USWC,USWC(Base port),0.2,1659,F,USD
2019-07-19,marketIdx,SCFI,USWC,USWC(Base port),0.2,1539,F,USD
2019-07-26,marketIdx,SCFI,USWC,USWC(Base port),0.2,1433,F,USD
2019-08-02,marketIdx,SCFI,USWC,USWC(Base port),0.2,1589,F,USD
2019-08-09,marketIdx,SCFI,USWC,USWC(Base port),0.2,1474,F,USD
2019-08-16,marketIdx,SCFI,USWC,USWC(Base port),0.2,1368,F,USD
2019-08-23,marketIdx,SCFI,USWC,USWC(Base port),0.2,1286,F,USD
2019-08-30,marketIdx,SCFI,USWC,USWC(Base port),0.2,1615,F,USD
2019-09-06,marketIdx,SCFI,USWC,USWC(Base port),0.2,1566,F,USD
2019-09-12,marketIdx,SCFI,USWC,USWC(Base port),0.2,1447,F,USD
2019-09-20,marketIdx,SCFI,USWC,USWC(Base port),0.2,1338,F,USD
2019-09-27,marketIdx,SCFI,USWC,USWC(Base port),0.2,1338,F,USD
2019-10-04,marketIdx,SCFI,USWC,USWC(Base port),0.2,1338,F,USD
2019-10-11,marketIdx,SCFI,USWC,USWC(Base port),0.2,1313,F,USD
2019-10-18,marketIdx,SCFI,USWC,USWC(Base port),0.2,1368,F,USD
2019-10-25,marketIdx,SCFI,USWC,USWC(Base port),0.2,1361,F,USD
2019-11-01,marketIdx,SCFI,USWC,USWC(Base port),0.2,1588,F,USD
2019-11-08,marketIdx,SCFI,USWC,USWC(Base port),0.2,1532,F,USD
2019-11-15,marketIdx,SCFI,USWC,USWC(Base port),0.2,1351,F,USD
2019-11-22,marketIdx,SCFI,USWC,USWC(Base port),0.2,1229,F,USD
2019-11-29,marketIdx,SCFI,USWC,USWC(Base port),0.2,1405,F,USD
2019-12-06,marketIdx,SCFI,USWC,USWC(Base port),0.2,1509,F,USD
2019-12-13,marketIdx,SCFI,USWC,USWC(Base port),0.2,1370,F,USD
2019-12-20,marketIdx,SCFI,USWC,USWC(Base port),0.2,1342,F,USD
2019-12-27,marketIdx,SCFI,USWC,USWC(Base port),0.2,1434,F,USD
2020-01-03,marketIdx,SCFI,USWC,USWC(Base port),0.2,1636,F,USD
2020-01-10,marketIdx,SCFI,USWC,USWC(Base port),0.2,1543,F,USD
2020-01-17,marketIdx,SCFI,USWC,USWC(Base port),0.2,1562,F,USD
2020-01-23,marketIdx,SCFI,USWC,USWC(Base port),0.2,1545,F,USD
2020-01-31,marketIdx,SCFI,USWC,USWC(Base port),0.2,1545,F,USD
2020-02-07,marketIdx,SCFI,USWC,USWC(Base port),0.2,1545,F,USD
2020-02-14,marketIdx,SCFI,USWC,USWC(Base port),0.2,1423,F,USD
2020-02-21,marketIdx,SCFI,USWC,USWC(Base port),0.2,1367,F,USD
2020-02-28,marketIdx,SCFI,USWC,USWC(Base port),0.2,1394,F,USD
2020-03-06,marketIdx,SCFI,USWC,USWC(Base port),0.2,1361,F,USD
2020-03-13,marketIdx,SCFI,USWC,USWC(Base port),0.2,1610,F,USD
2020-03-20,marketIdx,SCFI,USWC,USWC(Base port),0.2,1549,F,USD
2020-03-27,marketIdx,SCFI,USWC,USWC(Base port),0.2,1515,F,USD
2020-04-03,marketIdx,SCFI,USWC,USWC(Base port),0.2,1662,F,USD
2020-04-10,marketIdx,SCFI,USWC,USWC(Base port),0.2,1630,F,USD
2020-04-17,marketIdx,SCFI,USWC,USWC(Base port),0.2,1528,F,USD
2020-04-24,marketIdx,SCFI,USWC,USWC(Base port),0.2,1495,F,USD
2020-04-30,marketIdx,SCFI,USWC,USWC(Base port),0.2,1724,F,USD
2020-05-08,marketIdx,SCFI,USWC,USWC(Base port),0.2,1730,F,USD
2020-05-15,marketIdx,SCFI,USWC,USWC(Base port),0.2,1686,F,USD
2020-05-22,marketIdx,SCFI,USWC,USWC(Base port),0.2,1678,F,USD
2020-05-29,marketIdx,SCFI,USWC,USWC(Base port),0.2,2097,F,USD
2020-06-05,marketIdx,SCFI,USWC,USWC(Base port),0.2,2132,F,USD
2020-06-12,marketIdx,SCFI,USWC,USWC(Base port),0.2,2755,F,USD
2020-06-19,marketIdx,SCFI,USWC,USWC(Base port),0.2,2669,F,USD
2010-01-01,marketIdx,SCFI,USEC,USEC(Base port),0.075,2461,F,USD
2010-01-08,marketIdx,SCFI,USEC,USEC(Base port),0.075,2461,F,USD
2010-01-15,marketIdx,SCFI,USEC,USEC(Base port),0.075,2646,F,USD
2010-01-22,marketIdx,SCFI,USEC,USEC(Base port),0.075,2854,F,USD
2010-01-29,marketIdx,SCFI,USEC,USEC(Base port),0.075,3081,F,USD
2010-02-05,marketIdx,SCFI,USEC,USEC(Base port),0.075,3132,F,USD
2010-02-12,marketIdx,SCFI,USEC,USEC(Base port),0.075,3157,F,USD
2010-02-19,marketIdx,SCFI,USEC,USEC(Base port),0.075,3165.5,F,USD
2010-02-26,marketIdx,SCFI,USEC,USEC(Base port),0.075,3174,F,USD
2010-03-05,marketIdx,SCFI,USEC,USEC(Base port),0.075,3150,F,USD
2010-03-12,marketIdx,SCFI,USEC,USEC(Base port),0.075,3140,F,USD
2010-03-19,marketIdx,SCFI,USEC,USEC(Base port),0.075,3083,F,USD
2010-03-26,marketIdx,SCFI,USEC,USEC(Base port),0.075,3064,F,USD
2010-04-02,marketIdx,SCFI,USEC,USEC(Base port),0.075,3102,F,USD
2010-04-09,marketIdx,SCFI,USEC,USEC(Base port),0.075,3105,F,USD
2010-04-16,marketIdx,SCFI,USEC,USEC(Base port),0.075,3139,F,USD
2010-04-23,marketIdx,SCFI,USEC,USEC(Base port),0.075,3175,F,USD
2010-04-30,marketIdx,SCFI,USEC,USEC(Base port),0.075,3341.5,F,USD
2010-05-07,marketIdx,SCFI,USEC,USEC(Base port),0.075,3508,F,USD
2010-05-14,marketIdx,SCFI,USEC,USEC(Base port),0.075,3609,F,USD
2010-05-21,marketIdx,SCFI,USEC,USEC(Base port),0.075,3659,F,USD
2010-05-28,marketIdx,SCFI,USEC,USEC(Base port),0.075,3695,F,USD
2010-06-04,marketIdx,SCFI,USEC,USEC(Base port),0.075,3685,F,USD
2010-06-11,marketIdx,SCFI,USEC,USEC(Base port),0.075,3822,F,USD
2010-06-18,marketIdx,SCFI,USEC,USEC(Base port),0.075,3897,F,USD
2010-06-25,marketIdx,SCFI,USEC,USEC(Base port),0.075,3960,F,USD
2010-07-02,marketIdx,SCFI,USEC,USEC(Base port),0.075,3962,F,USD
2010-07-09,marketIdx,SCFI,USEC,USEC(Base port),0.075,3987,F,USD
2010-07-16,marketIdx,SCFI,USEC,USEC(Base port),0.075,3988,F,USD
2010-07-23,marketIdx,SCFI,USEC,USEC(Base port),0.075,4012,F,USD
2010-07-30,marketIdx,SCFI,USEC,USEC(Base port),0.075,4085,F,USD
2010-08-06,marketIdx,SCFI,USEC,USEC(Base port),0.075,4154,F,USD
2010-08-13,marketIdx,SCFI,USEC,USEC(Base port),0.075,4150,F,USD
2010-08-20,marketIdx,SCFI,USEC,USEC(Base port),0.075,4139,F,USD
2010-08-27,marketIdx,SCFI,USEC,USEC(Base port),0.075,4093,F,USD
2010-09-03,marketIdx,SCFI,USEC,USEC(Base port),0.075,4063,F,USD
2010-09-10,marketIdx,SCFI,USEC,USEC(Base port),0.075,4027,F,USD
2010-09-17,marketIdx,SCFI,USEC,USEC(Base port),0.075,3959,F,USD
2010-09-24,marketIdx,SCFI,USEC,USEC(Base port),0.075,3928.25,F,USD
2010-10-01,marketIdx,SCFI,USEC,USEC(Base port),0.075,3897.5,F,USD
2010-10-08,marketIdx,SCFI,USEC,USEC(Base port),0.075,3866.75,F,USD
2010-10-15,marketIdx,SCFI,USEC,USEC(Base port),0.075,3797,F,USD
2010-10-22,marketIdx,SCFI,USEC,USEC(Base port),0.075,3705,F,USD
2010-10-29,marketIdx,SCFI,USEC,USEC(Base port),0.075,3557,F,USD
2010-11-05,marketIdx,SCFI,USEC,USEC(Base port),0.075,3459,F,USD
2010-11-12,marketIdx,SCFI,USEC,USEC(Base port),0.075,3375,F,USD
2010-11-19,marketIdx,SCFI,USEC,USEC(Base port),0.075,3262,F,USD
2010-11-26,marketIdx,SCFI,USEC,USEC(Base port),0.075,3172,F,USD
2010-12-03,marketIdx,SCFI,USEC,USEC(Base port),0.075,3146,F,USD
2010-12-10,marketIdx,SCFI,USEC,USEC(Base port),0.075,3072,F,USD
2010-12-17,marketIdx,SCFI,USEC,USEC(Base port),0.075,3028,F,USD
2010-12-24,marketIdx,SCFI,USEC,USEC(Base port),0.075,3025,F,USD
2010-12-31,marketIdx,SCFI,USEC,USEC(Base port),0.075,3169,F,USD
2011-01-07,marketIdx,SCFI,USEC,USEC(Base port),0.075,3240,F,USD
2011-01-14,marketIdx,SCFI,USEC,USEC(Base port),0.075,3198,F,USD
2011-01-21,marketIdx,SCFI,USEC,USEC(Base port),0.075,3168,F,USD
2011-01-28,marketIdx,SCFI,USEC,USEC(Base port),0.075,3165,F,USD
2011-02-04,marketIdx,SCFI,USEC,USEC(Base port),0.075,3144.5,F,USD
2011-02-11,marketIdx,SCFI,USEC,USEC(Base port),0.075,3124,F,USD
2011-02-18,marketIdx,SCFI,USEC,USEC(Base port),0.075,3056,F,USD
2011-02-25,marketIdx,SCFI,USEC,USEC(Base port),0.075,3011,F,USD
2011-03-04,marketIdx,SCFI,USEC,USEC(Base port),0.075,2956,F,USD
2011-03-11,marketIdx,SCFI,USEC,USEC(Base port),0.075,2862,F,USD
2011-03-18,marketIdx,SCFI,USEC,USEC(Base port),0.075,2821,F,USD
2011-03-25,marketIdx,SCFI,USEC,USEC(Base port),0.075,2819,F,USD
2011-04-01,marketIdx,SCFI,USEC,USEC(Base port),0.075,2905,F,USD
2011-04-08,marketIdx,SCFI,USEC,USEC(Base port),0.075,2981,F,USD
2011-04-15,marketIdx,SCFI,USEC,USEC(Base port),0.075,2990,F,USD
2011-04-22,marketIdx,SCFI,USEC,USEC(Base port),0.075,2979,F,USD
2011-04-29,marketIdx,SCFI,USEC,USEC(Base port),0.075,3066,F,USD
2011-05-06,marketIdx,SCFI,USEC,USEC(Base port),0.075,3209,F,USD
2011-05-13,marketIdx,SCFI,USEC,USEC(Base port),0.075,3217,F,USD
2011-05-20,marketIdx,SCFI,USEC,USEC(Base port),0.075,3188,F,USD
2011-05-27,marketIdx,SCFI,USEC,USEC(Base port),0.075,3165,F,USD
2011-06-03,marketIdx,SCFI,USEC,USEC(Base port),0.075,3122,F,USD
2011-06-10,marketIdx,SCFI,USEC,USEC(Base port),0.075,3082,F,USD
2011-06-17,marketIdx,SCFI,USEC,USEC(Base port),0.075,3045,F,USD
2011-06-24,marketIdx,SCFI,USEC,USEC(Base port),0.075,3034,F,USD
2011-07-01,marketIdx,SCFI,USEC,USEC(Base port),0.075,3113,F,USD
2011-07-08,marketIdx,SCFI,USEC,USEC(Base port),0.075,3105,F,USD
2011-07-15,marketIdx,SCFI,USEC,USEC(Base port),0.075,3103,F,USD
2011-07-22,marketIdx,SCFI,USEC,USEC(Base port),0.075,3100,F,USD
2011-07-29,marketIdx,SCFI,USEC,USEC(Base port),0.075,3093,F,USD
2011-08-05,marketIdx,SCFI,USEC,USEC(Base port),0.075,3081,F,USD
2011-08-12,marketIdx,SCFI,USEC,USEC(Base port),0.075,3131,F,USD
2011-08-19,marketIdx,SCFI,USEC,USEC(Base port),0.075,3343,F,USD
2011-08-26,marketIdx,SCFI,USEC,USEC(Base port),0.075,3359,F,USD
2011-09-02,marketIdx,SCFI,USEC,USEC(Base port),0.075,3319,F,USD
2011-09-09,marketIdx,SCFI,USEC,USEC(Base port),0.075,3285,F,USD
2011-09-16,marketIdx,SCFI,USEC,USEC(Base port),0.075,3209,F,USD
2011-09-23,marketIdx,SCFI,USEC,USEC(Base port),0.075,3124,F,USD
2011-09-30,marketIdx,SCFI,USEC,USEC(Base port),0.075,3053,F,USD
2011-10-07,marketIdx,SCFI,USEC,USEC(Base port),0.075,3014.5,F,USD
2011-10-14,marketIdx,SCFI,USEC,USEC(Base port),0.075,2976,F,USD
2011-10-21,marketIdx,SCFI,USEC,USEC(Base port),0.075,2947,F,USD
2011-10-28,marketIdx,SCFI,USEC,USEC(Base port),0.075,2869,F,USD
2011-11-04,marketIdx,SCFI,USEC,USEC(Base port),0.075,2794,F,USD
2011-11-11,marketIdx,SCFI,USEC,USEC(Base port),0.075,2709,F,USD
2011-11-18,marketIdx,SCFI,USEC,USEC(Base port),0.075,2626,F,USD
2011-11-25,marketIdx,SCFI,USEC,USEC(Base port),0.075,2555,F,USD
2011-12-02,marketIdx,SCFI,USEC,USEC(Base port),0.075,2535,F,USD
2011-12-09,marketIdx,SCFI,USEC,USEC(Base port),0.075,2524,F,USD
2011-12-16,marketIdx,SCFI,USEC,USEC(Base port),0.075,2522,F,USD
2011-12-23,marketIdx,SCFI,USEC,USEC(Base port),0.075,2529,F,USD
2011-12-30,marketIdx,SCFI,USEC,USEC(Base port),0.075,2892,F,USD
2012-01-06,marketIdx,SCFI,USEC,USEC(Base port),0.075,2942,F,USD
2012-01-13,marketIdx,SCFI,USEC,USEC(Base port),0.075,2960,F,USD
2012-01-20,marketIdx,SCFI,USEC,USEC(Base port),0.075,2961,F,USD
2012-01-26,marketIdx,SCFI,USEC,USEC(Base port),0.075,2959,F,USD
2012-02-03,marketIdx,SCFI,USEC,USEC(Base port),0.075,2957,F,USD
2012-02-10,marketIdx,SCFI,USEC,USEC(Base port),0.075,2946,F,USD
2012-02-17,marketIdx,SCFI,USEC,USEC(Base port),0.075,2943,F,USD
2012-02-24,marketIdx,SCFI,USEC,USEC(Base port),0.075,2922,F,USD
2012-03-02,marketIdx,SCFI,USEC,USEC(Base port),0.075,2916,F,USD
2012-03-09,marketIdx,SCFI,USEC,USEC(Base port),0.075,2914,F,USD
2012-03-16,marketIdx,SCFI,USEC,USEC(Base port),0.075,3136,F,USD
2012-03-23,marketIdx,SCFI,USEC,USEC(Base port),0.075,3204,F,USD
2012-03-30,marketIdx,SCFI,USEC,USEC(Base port),0.075,3206,F,USD
2012-04-06,marketIdx,SCFI,USEC,USEC(Base port),0.075,3207,F,USD
2012-04-13,marketIdx,SCFI,USEC,USEC(Base port),0.075,3516,F,USD
2012-04-20,marketIdx,SCFI,USEC,USEC(Base port),0.075,3556,F,USD
2012-04-27,marketIdx,SCFI,USEC,USEC(Base port),0.075,3558,F,USD
2012-05-04,marketIdx,SCFI,USEC,USEC(Base port),0.075,3579,F,USD
2012-05-11,marketIdx,SCFI,USEC,USEC(Base port),0.075,3541,F,USD
2012-05-18,marketIdx,SCFI,USEC,USEC(Base port),0.075,3490,F,USD
2012-05-25,marketIdx,SCFI,USEC,USEC(Base port),0.075,3481,F,USD
2012-06-01,marketIdx,SCFI,USEC,USEC(Base port),0.075,3449,F,USD
2012-06-08,marketIdx,SCFI,USEC,USEC(Base port),0.075,3774,F,USD
2012-06-15,marketIdx,SCFI,USEC,USEC(Base port),0.075,3831,F,USD
2012-06-21,marketIdx,SCFI,USEC,USEC(Base port),0.075,3805,F,USD
2012-06-29,marketIdx,SCFI,USEC,USEC(Base port),0.075,3752,F,USD
2012-07-06,marketIdx,SCFI,USEC,USEC(Base port),0.075,3728,F,USD
2012-07-13,marketIdx,SCFI,USEC,USEC(Base port),0.075,3639,F,USD
2012-07-20,marketIdx,SCFI,USEC,USEC(Base port),0.075,3559,F,USD
2012-07-27,marketIdx,SCFI,USEC,USEC(Base port),0.075,3513,F,USD
2012-08-03,marketIdx,SCFI,USEC,USEC(Base port),0.075,3990,F,USD
2012-08-10,marketIdx,SCFI,USEC,USEC(Base port),0.075,4098,F,USD
2012-08-17,marketIdx,SCFI,USEC,USEC(Base port),0.075,3946,F,USD
2012-08-24,marketIdx,SCFI,USEC,USEC(Base port),0.075,3855,F,USD
2012-08-31,marketIdx,SCFI,USEC,USEC(Base port),0.075,3741,F,USD
2012-09-07,marketIdx,SCFI,USEC,USEC(Base port),0.075,3720,F,USD
2012-09-14,marketIdx,SCFI,USEC,USEC(Base port),0.075,3966,F,USD
2012-09-21,marketIdx,SCFI,USEC,USEC(Base port),0.075,3732,F,USD
2012-09-28,marketIdx,SCFI,USEC,USEC(Base port),0.075,3677,F,USD
2012-10-04,marketIdx,SCFI,USEC,USEC(Base port),0.075,3608,F,USD
2012-10-12,marketIdx,SCFI,USEC,USEC(Base port),0.075,3539,F,USD
2012-10-19,marketIdx,SCFI,USEC,USEC(Base port),0.075,3454,F,USD
2012-10-26,marketIdx,SCFI,USEC,USEC(Base port),0.075,3428,F,USD
2012-11-02,marketIdx,SCFI,USEC,USEC(Base port),0.075,3379,F,USD
2012-11-09,marketIdx,SCFI,USEC,USEC(Base port),0.075,3319,F,USD
2012-11-16,marketIdx,SCFI,USEC,USEC(Base port),0.075,3246,F,USD
2012-11-23,marketIdx,SCFI,USEC,USEC(Base port),0.075,3146,F,USD
2012-11-30,marketIdx,SCFI,USEC,USEC(Base port),0.075,3099,F,USD
2012-12-07,marketIdx,SCFI,USEC,USEC(Base port),0.075,3071,F,USD
2012-12-14,marketIdx,SCFI,USEC,USEC(Base port),0.075,3380,F,USD
2012-12-21,marketIdx,SCFI,USEC,USEC(Base port),0.075,3387,F,USD
2012-12-28,marketIdx,SCFI,USEC,USEC(Base port),0.075,3364,F,USD
2013-01-04,marketIdx,SCFI,USEC,USEC(Base port),0.075,3358,F,USD
2013-01-11,marketIdx,SCFI,USEC,USEC(Base port),0.075,3525,F,USD
2013-01-18,marketIdx,SCFI,USEC,USEC(Base port),0.075,3670,F,USD
2013-01-25,marketIdx,SCFI,USEC,USEC(Base port),0.075,3657,F,USD
2013-02-01,marketIdx,SCFI,USEC,USEC(Base port),0.075,3630,F,USD
2013-02-08,marketIdx,SCFI,USEC,USEC(Base port),0.075,3606,F,USD
2013-02-15,marketIdx,SCFI,USEC,USEC(Base port),0.075,3561.5,F,USD
2013-02-22,marketIdx,SCFI,USEC,USEC(Base port),0.075,3517,F,USD
2013-03-01,marketIdx,SCFI,USEC,USEC(Base port),0.075,3447,F,USD
2013-03-08,marketIdx,SCFI,USEC,USEC(Base port),0.075,3332,F,USD
2013-03-15,marketIdx,SCFI,USEC,USEC(Base port),0.075,3279,F,USD
2013-03-22,marketIdx,SCFI,USEC,USEC(Base port),0.075,3247,F,USD
2013-03-29,marketIdx,SCFI,USEC,USEC(Base port),0.075,3411,F,USD
2013-04-03,marketIdx,SCFI,USEC,USEC(Base port),0.075,3454,F,USD
2013-04-12,marketIdx,SCFI,USEC,USEC(Base port),0.075,3380,F,USD
2013-04-19,marketIdx,SCFI,USEC,USEC(Base port),0.075,3295,F,USD
2013-04-26,marketIdx,SCFI,USEC,USEC(Base port),0.075,3251,F,USD
2013-05-03,marketIdx,SCFI,USEC,USEC(Base port),0.075,3213,F,USD
2013-05-10,marketIdx,SCFI,USEC,USEC(Base port),0.075,3152,F,USD
2013-05-17,marketIdx,SCFI,USEC,USEC(Base port),0.075,3169,F,USD
2013-05-24,marketIdx,SCFI,USEC,USEC(Base port),0.075,3254,F,USD
2013-05-31,marketIdx,SCFI,USEC,USEC(Base port),0.075,3176,F,USD
2013-06-07,marketIdx,SCFI,USEC,USEC(Base port),0.075,3102,F,USD
2013-06-14,marketIdx,SCFI,USEC,USEC(Base port),0.075,3031,F,USD
2013-06-21,marketIdx,SCFI,USEC,USEC(Base port),0.075,2984,F,USD
2013-06-28,marketIdx,SCFI,USEC,USEC(Base port),0.075,3361,F,USD
2013-07-05,marketIdx,SCFI,USEC,USEC(Base port),0.075,3373,F,USD
2013-07-12,marketIdx,SCFI,USEC,USEC(Base port),0.075,3315,F,USD
2013-07-19,marketIdx,SCFI,USEC,USEC(Base port),0.075,3293,F,USD
2013-07-26,marketIdx,SCFI,USEC,USEC(Base port),0.075,3273,F,USD
2013-08-02,marketIdx,SCFI,USEC,USEC(Base port),0.075,3513,F,USD
2013-08-09,marketIdx,SCFI,USEC,USEC(Base port),0.075,3446,F,USD
2013-08-16,marketIdx,SCFI,USEC,USEC(Base port),0.075,3408,F,USD
2013-08-23,marketIdx,SCFI,USEC,USEC(Base port),0.075,3361,F,USD
2013-08-30,marketIdx,SCFI,USEC,USEC(Base port),0.075,3378,F,USD
2013-09-06,marketIdx,SCFI,USEC,USEC(Base port),0.075,3395,F,USD
2013-09-13,marketIdx,SCFI,USEC,USEC(Base port),0.075,3326,F,USD
2013-09-18,marketIdx,SCFI,USEC,USEC(Base port),0.075,3294,F,USD
2013-09-27,marketIdx,SCFI,USEC,USEC(Base port),0.075,3252,F,USD
2013-10-04,marketIdx,SCFI,USEC,USEC(Base port),0.075,3228.5,F,USD
2013-10-11,marketIdx,SCFI,USEC,USEC(Base port),0.075,3205,F,USD
2013-10-18,marketIdx,SCFI,USEC,USEC(Base port),0.075,3145,F,USD
2013-10-25,marketIdx,SCFI,USEC,USEC(Base port),0.075,3113,F,USD
2013-11-01,marketIdx,SCFI,USEC,USEC(Base port),0.075,3099,F,USD
2013-11-08,marketIdx,SCFI,USEC,USEC(Base port),0.075,3078,F,USD
2013-11-15,marketIdx,SCFI,USEC,USEC(Base port),0.075,3184,F,USD
2013-11-22,marketIdx,SCFI,USEC,USEC(Base port),0.075,3151,F,USD
2013-11-29,marketIdx,SCFI,USEC,USEC(Base port),0.075,3005,F,USD
2013-12-06,marketIdx,SCFI,USEC,USEC(Base port),0.075,2953,F,USD
2013-12-13,marketIdx,SCFI,USEC,USEC(Base port),0.075,2962,F,USD
2013-12-20,marketIdx,SCFI,USEC,USEC(Base port),0.075,3117,F,USD
2013-12-27,marketIdx,SCFI,USEC,USEC(Base port),0.075,3107,F,USD
